Filename,alert_type,Frame_Number,Id,label,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Safe_Distance_05.mp4,Safe_Distance,126,610,1,0,0,0,1,0,1,0,3.142,6.62,-8.581,1.463,0.387,4.208,4.18,0.485,-0.628,52.247,27.485,6.132,1.064,1.02,4.195,0.286,4.177,3.915,-0.003,0.246,1.167,0.017,0.2,0.007,9.239,0.433,0.048,0.586,3.53,0.686,-287.734,-17117.162,0,-7.991,-3.995,4.194,0,0.171,0.033,0.171,0.033,2.359,0.444,10.687,-0.165,15.3,0.633,0.152,0.047,5.596,0.085,0.489,0.005,0.135,0.001,0.237,0.002,3.09,-0.004,-0.006,0.002,0,0.598,0.021,0.457,60.288,45.947,479987712,2111.333,0.03,0.063,-0.004,3.026
Safe_Distance_05.mp4,Safe_Distance,127,610,1,0,0,0,1,0,1,0,3.142,6.454,-9.47,1.462,0.608,4.19,4.163,0.471,-0.689,53.764,28.928,6.169,1.052,1.014,4.192,0.308,4.172,4.237,-0.002,0.283,1.219,0.015,0.174,0.007,23.02,0.466,0.046,0.486,3.085,0.679,-662.455,-1785.733,0,-7.993,-3.996,4.183,0.002,0.186,0.035,0.186,0.035,2.586,0.472,10.435,-0.142,15.6,0.663,0.149,0.054,5.755,0.071,0.493,0.005,0.135,0.001,0.24,0.001,3.08,-0.001,-0.009,0.003,0,0.563,0.014,0.525,60.222,45.662,439097632,2085.231,0.037,0.069,-0.003,3.029
Safe_Distance_05.mp4,Safe_Distance,128,610,1,0,0,0,0,0,1,0,3.014,7.299,-9.724,1.464,0.788,4.06,4.028,0.516,-0.686,55.843,30.21,6.57,1.06,1.04,4.186,0.383,4.167,5.239,-0.001,0.319,1.345,0.045,0.235,0.006,5.496,0.564,0.147,0.804,3.525,0.618,130.103,6028.193,0,-7.992,-3.991,4.189,-0.001,0.241,0.04,0.241,0.04,3.261,0.565,10.262,-0.138,16.013,0.885,0.138,0.06,5.788,0.08,0.493,0.006,0.133,0.002,0.241,0.002,3.086,-0.004,-0.007,0.002,0,0.836,0.022,0.711,60.619,45.744,404859744,2092.674,0.043,0.098,-0.003,3.142
Safe_Distance_05.mp4,Safe_Distance,129,610,1,0,0,0,0,0,1,0,3.011,7.456,-10.418,1.469,0.924,4.05,4.015,0.525,-0.732,57.625,31.939,6.597,1.066,1.071,4.186,0.456,4.167,6.236,-0.002,0.382,1.372,0.06,0.266,0.007,2.854,0.632,0.158,0.831,3.642,0.614,64.702,289.387,0,-7.989,-3.982,4.236,-0.014,0.318,0.039,0.318,0.039,4.216,0.577,10.022,-0.07,16.935,1.012,0.179,0.058,5.743,0.109,0.486,0.01,0.134,0.002,0.24,0.002,3.094,-0.008,0,-0.001,0.001,0.884,0.037,0.716,60.621,45.618,370227424,2081.155,0.035,0.14,-0.004,3.142
Safe_Distance_05.mp4,Safe_Distance,130,610,1,0,0,0,0,0,1,0,2.986,8.891,-9.555,1.455,0.924,4.07,4.021,0.629,-0.676,58.846,33.344,6.503,1.065,1.028,4.172,0.478,4.158,6.537,-0.007,0.458,1.491,0.063,0.237,0.007,7.395,0.68,0.158,0.61,4.876,0.626,157.608,224.751,0,-7.992,-3.994,4.236,-0.018,0.321,0.045,0.321,0.045,4.417,0.606,9.637,0.001,17.261,1.128,0.25,0.059,5.873,0.079,0.486,0.013,0.137,0.002,0.242,0.002,3.089,-0.011,-0.005,-0.001,0.001,1.2,0.016,0.909,61.14,46.103,355812736,2125.663,0.028,0.186,-0.004,3.142
Safe_Distance_05.mp4,Safe_Distance,131,610,1,0,0,0,0,0,1,0,2.966,10.061,-9.164,1.446,0.923,4.012,3.95,0.701,-0.639,59.714,34.021,6.602,1.075,0.995,4.126,0.5,4.095,6.96,-0.007,0.518,1.617,0.075,0.235,0.01,13.779,0.703,0.195,0.584,5.603,0.608,298.901,153.891,0,-7.991,-3.999,4.218,-0.026,0.343,0.045,0.343,0.045,4.576,0.681,9.328,0.053,17.969,1.238,0.308,0.06,6.027,0.088,0.5,0.014,0.14,0.002,0.246,0.002,3.074,-0.014,0.003,-0.003,0.002,1.607,0.019,0.926,61.697,46.344,345043808,2147.945,0.029,0.214,-0.005,3.142
Safe_Distance_05.mp4,Safe_Distance,132,610,1,0,0,0,0,0,1,0,2.966,10.06,-9.418,1.446,0.925,3.908,3.848,0.683,-0.639,59.756,33.493,6.897,1.065,1.03,4.065,0.521,4.024,7.377,-0.009,0.571,1.505,0.098,0.263,0.014,3.328,0.699,0.3,0.781,4.043,0.567,74.161,98.351,0,-7.99,-3.991,4.204,-0.04,0.382,0.04,0.382,0.04,5.302,0.593,9.061,0.109,19.553,1.151,0.415,0.044,6.19,0.099,0.52,0.014,0.142,0.002,0.249,0.002,3.067,-0.016,0.011,-0.006,0.005,0.945,0.029,0.777,61.787,46.245,342675872,2138.768,0.027,0.208,-0.004,3.142
Safe_Distance_05.mp4,Safe_Distance,136,610,1,0,0,0,0,0,1,0,2.937,11.719,-7.223,1.408,0.616,3.654,3.578,0.742,-0.459,56.449,28.207,7.976,1.16,1.063,3.854,0.697,3.791,10.42,-0.046,0.599,1.282,0.165,0.578,0.021,2.132,0.775,0.416,1.473,4.263,0.458,86.09,50.327,0,-7.976,-3.982,4.1,-0.07,0.636,0.017,0.636,0.017,8.794,0.464,10.314,-0.354,26.166,0.482,0.605,-0.001,6.209,0.246,0.596,-0.002,0.15,0.002,0.25,0.005,3.027,-0.022,-0.014,-0.009,0.012,0.717,0.154,0.525,63.268,46.895,414233920,2199.369,0.037,-0.067,-0.01,3.142
Safe_Distance_05.mp4,Safe_Distance,137,610,1,0,0,0,0,0,1,0,2.928,12.252,-6.266,1.394,0.52,3.666,3.582,0.778,-0.4,55.534,27.3,7.972,1.159,1.021,3.748,0.705,3.682,10.791,-0.058,0.599,0.985,0.157,0.583,0.019,7.602,0.776,0.416,1.473,3.361,0.46,437.459,49.42,0,-7.978,-3.994,3.991,-0.07,0.649,0.016,0.649,0.016,9.298,0.427,10.251,-0.39,27.453,0.231,0.701,-0.029,6.613,0.246,0.607,-0.005,0.152,0.002,0.257,0.005,2.96,-0.008,-0.029,-0.008,0.013,0.621,0.153,0.522,63.61,47.254,438605472,2233.093,0.035,-0.125,-0.01,3.142
Safe_Distance_05.mp4,Safe_Distance,138,610,1,0,0,0,0,0,1,0,2.922,12.592,-5.659,1.386,0.463,3.689,3.6,0.804,-0.364,55.007,26.844,7.931,1.118,1.001,3.692,0.71,3.615,10.981,-0.058,0.589,0.883,0.126,0.51,0.015,5.16,0.783,0.358,1.375,2.532,0.465,-356.657,73.601,0,-7.982,-4,3.858,-0.047,0.653,0.016,0.653,0.016,9.696,0.367,10.54,-0.568,27.823,0.153,0.752,-0.047,7.06,0.215,0.613,-0.008,0.154,0.002,0.266,0.004,2.945,-0.006,-0.04,-0.005,0.006,0.386,0.124,0.532,63.815,47.492,453667552,2255.691,0.04,-0.159,-0.007,3.142
Safe_Distance_05.mp4,Safe_Distance,139,610,1,0,0,0,0,0,1,0,2.922,12.605,-5.581,1.384,0.442,3.733,3.643,0.815,-0.363,54.776,26.848,7.8,1.064,0.986,3.692,0.727,3.615,11.438,-0.058,0.524,0.882,0.082,0.373,0.018,2.336,0.815,0.253,1.079,2.545,0.479,-152.184,227.915,0,-7.991,-4.004,3.748,-0.016,0.658,0.02,0.658,0.02,10.153,0.367,9.928,-0.617,28.15,0.077,0.714,-0.054,7.471,0.111,0.602,-0.008,0.158,0.001,0.273,0.002,2.922,0,-0.054,-0.001,0.001,0.389,0.036,0.587,63.863,47.514,458709568,2257.799,0.045,-0.165,-0.003,3.142
Safe_Distance_05.mp4,Safe_Distance,140,610,1,0,0,0,0,0,1,0,2.916,12.922,-5.137,1.378,0.416,3.778,3.682,0.845,-0.338,54.578,26.936,7.641,1.016,0.971,3.692,0.76,3.615,11.985,-0.058,0.446,0.804,0.052,0.232,0.027,1.621,0.871,0.146,0.733,2.143,0.494,-93.309,-445.441,0,-7.999,-4.009,3.663,0.008,0.674,0.025,0.674,0.025,10.75,0.353,8.872,-0.608,28.25,0.07,0.636,-0.054,7.818,0.012,0.587,-0.008,0.161,0.001,0.28,0,2.19,0.208,-0.085,0.008,0,0.332,0,0.696,64.021,47.703,466463552,2275.776,0.042,-0.138,0,3.142
Safe_Distance_06.mp4,Safe_Distance,36,610,1,0,0,0,0,0,1,0,2.982,9.14,6.746,1.443,1.193,3.877,3.827,0.616,-0.455,51.442,20.074,9.839,1.088,1.017,3.848,0.545,3.808,8.125,-0.058,-0.196,0.607,0.043,0.522,0.025,1.613,0.615,0.132,1.659,1.549,0.394,-135.201,-1314.595,0,-7.986,-3.995,3.838,0.003,-0.49,-0.016,0.49,0.016,7.297,0.237,8.042,-0.193,21.797,0.268,0.185,0.003,8.793,0.202,0.505,0.002,0.151,0,0.297,0.003,2.218,0.218,-0.09,0.009,0,0.143,0.129,0.337,53.231,37.98,97495392,1442.585,-0.02,0.004,-0.005,3.142
Safe_Distance_06.mp4,Safe_Distance,37,610,1,0,0,0,0,0,1,0,2.976,9.51,6.379,1.226,0.71,3.895,3.842,0.644,-0.433,51.628,20.067,9.961,1.058,1.034,3.848,0.575,3.808,8.645,-0.049,-0.196,0.695,0.041,0.379,0.03,5.55,0.673,0.117,1.266,1.919,0.391,-278.531,-259.488,0,-7.99,-3.991,3.796,0.015,-0.499,-0.022,0.499,0.022,7.61,0.296,8.102,-0.267,22.248,0.289,0.131,0.019,9.052,0.145,0.51,0.001,0.152,0,0.301,0.002,2.989,-0.002,-0.09,0.012,0.001,0.241,0.071,0.438,53.042,37.842,109322408,1432.075,-0.023,0.003,-0.003,3.142
Safe_Distance_06.mp4,Safe_Distance,38,610,1,0,0,0,0,0,1,0,2.973,9.644,6.06,1.315,0.869,3.881,3.826,0.65,-0.41,51.834,19.727,10.308,1.054,1.043,3.863,0.604,3.815,8.987,-0.03,-0.204,0.707,0.043,0.339,0.032,113.483,0.706,0.117,1.207,2.054,0.376,-5039.629,-247.687,0,-7.991,-3.985,3.808,0.016,-0.525,-0.023,0.525,0.023,7.942,0.299,7.922,-0.3,22.667,0.266,0.106,0.028,9.09,0.143,0.511,0.001,0.153,0,0.302,0.002,2.996,-0.004,-0.075,0.013,0.001,0.259,0.073,0.48,52.877,37.915,109848064,1437.647,-0.022,-0.002,-0.003,3.142
Safe_Distance_06.mp4,Safe_Distance,39,610,1,0,0,0,0,0,1,0,2.96,10.41,5.184,0.821,0.253,3.918,3.854,0.708,-0.354,51.722,19.48,10.396,1.061,1.046,3.879,0.613,3.827,9.098,-0.007,-0.232,0.74,0.045,0.336,0.031,6.74,0.719,0.14,0.942,2.587,0.377,-310.344,-221.674,0,-7.991,-3.988,3.816,0.018,-0.531,-0.023,0.531,0.023,7.99,0.317,7.878,-0.314,22.783,0.264,0.131,0.029,9.239,0.138,0.513,0.001,0.153,0,0.304,0.002,3.002,-0.006,-0.051,0.013,0.001,0.35,0.053,0.502,52.464,37.558,164063520,1410.749,-0.021,-0.009,-0.003,3.142
Safe_Distance_06.mp4,Safe_Distance,40,610,1,0,0,0,0,0,1,0,2.944,11.314,4.244,1.189,0.58,3.907,3.831,0.767,-0.289,51.682,18.921,10.733,1.073,1.042,3.882,0.63,3.829,9.325,0.008,-0.266,0.87,0.035,0.412,0.027,12.194,0.742,0.118,1.189,2.942,0.364,-509.668,-301.249,0,-7.988,-3.986,3.836,0.013,-0.542,-0.025,0.542,0.025,8.138,0.339,7.817,-0.358,22.951,0.27,0.169,0.028,9.262,0.182,0.515,0,0.153,0,0.305,0.003,3,-0.006,-0.032,0.011,0.001,0.388,0.096,0.544,52.017,37.107,142234912,1377.046,-0.026,-0.013,-0.004,3.142
Safe_Distance_06.mp4,Safe_Distance,53,610,1,0,0,0,0,0,1,0,2.856,16.352,2.403,1.247,0.766,3.703,3.553,1.043,-0.155,53.726,16.664,13.735,1.087,1.017,3.755,1.032,3.609,16.015,-0.031,-0.376,0.488,0.078,0.633,0.018,6.187,1.05,0.223,1.801,1.407,0.27,1345.007,101.933,0,-7.986,-3.996,3.878,-0.035,-1.019,-0.004,1.019,0.004,15.266,0.214,2.498,-0.026,30.634,0.308,0.596,-0.063,12.203,0.281,0.541,-0.001,0.164,0.002,0.35,0.004,2.86,-0.001,-0.001,-0.008,0.004,0.132,0.225,1.044,51.092,33.633,77056472,1131.259,-0.019,-0.047,-0.003,3.142
Safe_Distance_06.mp4,Safe_Distance,55,610,1,0,0,0,0,0,1,0,2.867,15.752,3.215,1.499,1.101,3.599,3.463,0.977,-0.202,52.203,14.138,14.489,1.06,1.034,3.695,1.035,3.546,16.235,-0.031,-0.277,0.352,0.063,0.527,0.008,1.343,1.046,0.223,1.78,1.148,0.248,120.534,128.098,0,-7.99,-3.989,3.792,-0.028,-1.025,-0.003,1.025,0.003,15.764,0.135,2.537,-0.037,31.469,0.144,0.436,-0.045,12.97,0.228,0.54,-0.001,0.168,0.002,0.36,0.003,2.857,0,-0.029,-0.001,0.003,0.059,0.175,1.054,51.51,33.322,194093888,1110.549,-0.009,-0.043,-0.002,3.142
Safe_Distance_06.mp4,Safe_Distance,56,610,1,0,0,0,0,0,1,0,2.881,14.917,4.244,1.383,0.905,3.55,3.431,0.914,-0.263,51.172,12.85,14.686,1.054,1.052,3.683,1.035,3.535,16.235,-0.031,0.235,0.512,0.067,0.506,0.007,0.708,1.012,0.219,1.601,1.8,0.242,68.089,125.397,0,-7.99,-3.986,3.783,-0.028,-1.052,0.005,1.052,-0.005,16.242,-0.002,2.131,0.093,31.982,-0.003,0.394,-0.045,13.047,0.218,0.544,-0.002,0.169,0.002,0.361,0.003,2.837,0.006,-0.033,0.001,0.003,0,0.151,1.118,52.038,33.329,128408184,1110.929,0.002,-0.061,0.002,3.142
Safe_Distance_06.mp4,Safe_Distance,57,610,1,0,0,0,0,0,1,0,2.866,15.815,3.572,0.801,0.208,3.543,3.409,0.966,-0.221,52.426,14.161,14.642,1.058,1.029,3.676,1.035,3.524,16.235,-0.031,0.2,0.514,0.069,0.467,0.006,0.156,0.98,0.197,1.398,1.8,0.242,75.792,125.767,0,-7.991,-3.992,3.775,-0.028,-1.077,0.012,1.077,-0.012,16.528,-0.084,1.775,0.205,32.05,-0.012,0.364,-0.047,13.234,0.195,0.544,-0.002,0.168,0.002,0.364,0.003,2.849,0.003,-0.037,0.002,0.002,0.025,0.114,1.219,51.67,33.17,151680512,1100.376,-0.002,-0.073,0.002,3.142
Safe_Distance_06.mp4,Safe_Distance,58,610,1,0,0,0,0,0,1,0,2.857,16.309,3.477,0.765,0.198,3.544,3.401,0.995,-0.215,53.004,14.852,14.556,1.054,1.001,3.636,1.015,3.49,16.307,-0.028,0.16,0.521,0.066,0.386,0.007,1.809,0.968,0.16,0.95,1.8,0.243,273.465,130.876,0,-7.993,-4,3.73,-0.027,-1.051,0.01,1.051,-0.01,16.488,-0.052,2.052,0.216,31.888,0.057,0.343,-0.052,13.717,0.152,0.538,-0.002,0.17,0.002,0.37,0.002,2.842,0.004,-0.037,0.002,0.002,0.009,0.057,1.149,51.606,32.924,146759888,1084.138,-0.005,-0.078,0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,59,610,1,0,0,0,0,0,1,0,2.851,16.645,3.454,1.209,0.132,3.479,3.334,0.997,-0.21,53.385,14.72,14.95,1.05,1.006,3.574,0.996,3.447,16.307,-0.028,-0.075,0.551,0.076,0.417,0.005,0.583,0.964,0.223,1.215,1.8,0.233,224.684,110.514,0,-7.993,-3.999,3.683,-0.031,-1.021,0.007,1.021,-0.007,16.251,0.016,2.628,0.202,31.522,0.183,0.24,-0.047,13.949,0.164,0.534,-0.001,0.175,0.002,0.373,0.002,2.858,0,-0.031,0.001,0.003,0.001,0.078,1.063,51.583,32.739,240350880,1072.045,-0.002,-0.05,0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,60,610,1,0,0,0,0,0,1,0,2.85,16.71,3.732,0.906,0.159,3.456,3.31,0.994,-0.225,53.464,14.815,14.938,1.038,1.024,3.547,0.994,3.42,16.331,-0.028,-0.037,0.585,0.081,0.4,0.003,0.513,0.975,0.247,1.215,1.8,0.231,112.867,106.504,0,-7.993,-3.995,3.659,-0.032,-1.01,0.004,1.01,-0.004,16.128,0.058,2.846,0.177,31.48,0.231,0.147,-0.031,14.041,0.159,0.531,0,0.178,0.002,0.375,0.002,2.86,-0.001,-0.027,0,0.003,0.01,0.077,1.027,51.707,32.576,194625008,1061.393,0.006,0.001,0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,61,610,1,0,0,0,0,0,1,0,2.847,16.886,3.599,0.986,0.38,3.432,3.284,0.997,-0.215,53.645,14.935,14.985,1.028,1.014,3.543,0.994,3.405,16.477,-0.028,-0.037,0.633,0.074,0.302,0.002,1.251,1.005,0.24,0.975,1.969,0.229,110.999,118.278,0,-7.996,-3.996,3.644,-0.029,-0.986,-0.002,0.986,0.002,15.811,0.19,3.286,0.068,31.438,0.342,0.025,0.003,14.334,0.094,0.524,0.002,0.181,0.002,0.379,0.001,2.866,-0.003,-0.026,-0.001,0.003,0.113,0.029,0.975,51.64,32.53,108342904,1058.287,-0.01,0.03,-0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,62,610,1,0,0,0,0,0,1,0,2.848,16.841,3.725,1.255,0.611,3.391,3.245,0.982,-0.22,53.735,14.817,15.146,1.028,1.008,3.511,0.988,3.367,16.477,-0.028,-0.037,0.646,0.066,0.221,0.002,1.401,1.003,0.208,0.657,1.969,0.224,126.563,119.968,0,-7.996,-3.998,3.61,-0.028,-0.976,-0.003,0.976,0.003,15.789,0.196,3.421,0.047,31.854,0.358,0.088,-0.036,14.508,0.087,0.523,0.003,0.183,0.001,0.381,0.001,2.866,-0.003,-0.028,0,0.003,0.118,0.022,0.958,51.694,32.55,131053968,1059.637,-0.013,0.044,-0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,63,610,1,0,0,0,0,0,1,0,2.848,16.841,3.725,1.331,0.826,3.391,3.245,0.982,-0.22,53.735,14.817,15.146,1.028,1.008,3.511,0.988,3.367,16.477,-0.028,-0.037,0.646,0.066,0.221,0.002,1.401,1.003,0.208,0.657,1.969,0.224,126.563,119.968,0,-7.996,-3.998,3.61,-0.028,-0.976,-0.003,0.976,0.003,15.789,0.196,3.421,0.047,31.854,0.358,0.126,-0.046,14.508,0.087,0.523,0.003,0.183,0.001,0.381,0.001,2.866,-0.003,-0.028,0,0.003,0.118,0.022,0.958,51.694,32.55,108427448,1059.616,-0.013,0.044,-0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,64,610,1,0,0,0,0,0,1,0,2.848,16.841,3.725,1.369,1.118,3.391,3.245,0.982,-0.22,53.735,14.817,15.146,1.028,1.008,3.511,0.988,3.367,16.477,-0.028,-0.124,0.646,0.066,0.221,0.002,1.401,1.003,0.208,0.657,1.969,0.224,126.563,119.968,0,-7.996,-3.998,3.61,-0.028,-0.976,-0.003,0.976,0.003,15.789,0.196,3.421,0.047,31.854,0.358,0.038,-0.046,14.508,0.087,0.523,0.003,0.183,0.001,0.381,0.001,2.866,-0.003,-0.028,0,0.003,0.118,0.022,0.958,51.694,32.55,20194584,1059.532,-0.013,0.044,-0.001,3.142
Safe_Distance_06.mp4,Safe_Distance,65,610,1,0,0,0,0,0,1,0,2.848,16.841,3.725,1.119,1.339,3.391,3.245,0.982,-0.22,53.735,14.817,15.146,1.028,1.008,3.511,0.988,3.367,16.477,-0.028,-0.193,0.646,0.066,0.221,0.002,1.401,1.003,0.208,0.657,1.969,0.224,126.563,119.968,0,-7.996,-3.998,3.61,-0.028,-0.976,-0.003,0.976,0.003,15.789,0.196,3.421,0.047,31.854,0.358,0.068,0.036,14.508,0.087,0.523,0.003,0.183,0.001,0.381,0.001,2.866,-0.003,-0.028,0,0.003,0.118,0.022,0.958,51.694,32.55,740953216,1060.213,-0.013,0.044,-0.001,3.142
Safe_Distance_08.mp4,Safe_Distance,75,623,1,0,0,0,1,0,1,0,3.142,0.751,18.696,1.478,0.718,2.986,2.986,0.039,-0.957,49.033,24.085,6.224,1.092,1.089,3.134,0.061,3.134,1.104,-0.028,-0.06,0.161,0.074,0.354,0.005,0.116,0.042,0.253,1.22,0.504,0.48,45.515,108.775,0,-7.982,-3.972,3.231,-0.028,-0.076,0.004,0.076,-0.004,1.319,-0.061,16.149,0.338,18.649,0.224,0.061,0,5.013,0.151,0.503,-0.001,0.174,0.004,0.224,0.003,3.142,0,-0.031,0.001,0.003,0.012,0.078,0.013,59.702,39.547,324634752,1564.142,-0.005,-0.041,0.008,3.128
Safe_Distance_08.mp4,Safe_Distance,76,623,1,0,0,0,1,0,1,0,3.142,0.618,19.057,0.945,0.386,2.94,2.939,0.032,-0.96,48.902,23.579,6.412,1.113,1.079,3.112,0.056,3.111,1.025,-0.029,-0.061,0.194,0.082,0.362,0.005,0.187,0.033,0.246,1.072,0.599,0.458,51.08,96.53,0,-7.982,-3.977,3.22,-0.031,-0.074,0.005,0.074,-0.005,1.355,-0.094,16.644,0.363,18.984,0.224,0.058,0.001,5.124,0.153,0.504,-0.002,0.18,0.004,0.227,0.003,3.142,0,-0.033,0.001,0.003,0.027,0.069,0.016,59.929,39.451,132593152,1556.433,-0.006,-0.053,0.009,3.131
Safe_Distance_08.mp4,Safe_Distance,77,623,1,0,0,0,1,0,1,0,3.142,0.553,18.732,1.022,0.411,2.907,2.907,0.028,-0.934,48.494,22.942,6.529,1.128,1.061,3.077,0.05,3.076,0.923,-0.029,-0.061,0.231,0.097,0.395,0.007,0.321,0.02,0.278,1.077,0.665,0.445,60.73,65.252,0,-7.98,-3.982,3.231,-0.044,-0.072,0.006,0.072,-0.006,1.309,-0.11,17.103,0.355,19.24,0.159,0.038,0.007,5.23,0.18,0.504,-0.002,0.185,0.004,0.229,0.004,3.142,0,-0.028,0,0.006,0.035,0.088,0.022,59.824,39.617,159589408,1569.601,-0.008,-0.065,0.01,3.132
Safe_Distance_08.mp4,Safe_Distance,78,623,1,0,0,0,1,0,1,0,3.142,0.374,-19.024,1.298,0.788,2.895,2.895,0.019,-0.944,48.412,22.894,6.512,1.132,1.032,3.017,0.043,3.017,0.82,-0.029,-0.061,0.464,0.106,0.411,0.008,0.598,0.01,0.29,1.077,1.591,0.445,90.641,61.736,0,-7.98,-3.99,3.177,-0.046,-0.069,0.007,0.069,-0.007,1.242,-0.121,17.416,0.266,19.621,0.05,0.02,0.012,5.468,0.18,0.502,-0.003,0.19,0.003,0.234,0.004,3.142,0,-0.023,-0.002,0.006,0.05,0.084,0.026,60.384,39.995,147729104,1599.669,-0.013,-0.074,0.01,3.135
Safe_Distance_08.mp4,Safe_Distance,79,623,1,0,0,0,1,0,1,0,3.142,1.01,-18.524,1.356,0.888,2.88,2.879,0.051,-0.915,48,22.447,6.53,1.111,1.008,2.963,0.035,2.963,0.685,-0.029,-0.078,0.692,0.103,0.383,0.009,1.407,0.006,0.305,1.077,2.124,0.441,161.319,61.11,0,-7.983,-3.997,3.121,-0.045,-0.067,0.009,0.067,-0.009,1.203,-0.148,18.196,0.043,20.839,-0.298,0.026,0.015,5.74,0.165,0.499,-0.003,0.194,0.002,0.24,0.003,3.142,0,-0.018,-0.003,0.006,0.067,0.077,0.038,60.832,40.199,161928352,1616.085,-0.02,-0.069,0.008,3.124
Safe_Distance_08.mp4,Safe_Distance,80,623,1,0,0,0,0,0,1,0,3.116,1.442,-18.555,1.332,0.896,2.925,2.924,0.074,-0.931,47.583,22.556,6.263,1.061,0.981,2.932,0.03,2.932,0.585,-0.031,-0.102,0.872,0.075,0.269,0.008,18.72,0.054,0.226,0.782,2.399,0.467,1009.679,88.933,0,-7.99,-4.005,3.042,-0.031,-0.095,0.019,0.095,-0.019,1.841,-0.359,38.227,-5.68,41.766,-6.277,0.04,0.018,5.974,0.104,0.497,-0.003,0.196,0.002,0.244,0.002,3.142,0,-0.022,-0.002,0.003,0.354,0.031,0.148,61.382,40.103,126733376,1608.342,-0.028,-0.061,0.004,3.142
Safe_Distance_08.mp4,Safe_Distance,81,623,1,0,0,0,1,0,1,0,3.142,1.512,-18.506,1.355,0.129,2.926,2.925,0.077,-0.929,47.166,22.322,6.172,1.014,0.954,2.926,0.005,2.925,0.089,-0.031,-0.115,0.954,0.051,0.19,0.01,4.676,0.085,0.168,0.561,2.402,0.474,-231.378,173.389,0,-7.998,-4.011,2.983,-0.016,-0.074,0.02,0.074,-0.02,1.434,-0.384,21.677,-6.19,24.057,-6.869,0.022,0.027,6.255,0.024,0.496,-0.003,0.197,0.002,0.25,0,3.142,0,-0.028,-0.001,0.001,0.372,0.002,0.164,61.516,40.053,377998368,1604.463,-0.036,-0.052,0,3.115
Safe_Distance_08.mp4,Safe_Distance,82,623,1,0,0,0,1,0,1,0,3.142,1.531,-18.491,1.347,0.936,2.887,2.886,0.077,-0.916,46.932,21.924,6.254,0.982,0.971,2.916,0.035,2.916,0.692,-0.031,-0.134,0.947,0.032,0.14,0.012,34.745,0.126,0.106,0.357,2.282,0.462,-1714.969,262.756,0,-8.001,-4.009,2.954,-0.011,-0.036,0.02,0.036,-0.02,0.702,-0.398,1.649,-5.756,2.324,-6.38,0.038,-0.049,6.384,-0.013,0.493,-0.003,0.198,0.002,0.253,0,3.142,0,-0.04,0.003,0,0.382,0,0.165,61.578,40.017,122501672,1601.457,-0.036,-0.047,-0.003,3.115
Safe_Distance_08.mp4,Safe_Distance,86,623,1,0,0,1,1,0,1,0,3.05,2.279,-19.183,0.877,0.32,2.715,2.712,0.108,-0.892,46.729,21.46,6.385,1.019,1.002,2.86,0.081,2.859,1.626,-0.019,0.311,0.395,0.077,0.12,0.012,0.557,0.116,0.212,0.357,1.269,0.425,65.987,74.515,0,-7.998,-4,2.987,-0.036,0.055,0.008,0.055,0.008,1.011,0.176,18.296,0.079,20.042,0.392,0.404,-0.027,6.282,0.024,0.475,-0.001,0.205,0.003,0.251,0,3.142,0,-0.024,0.001,0.004,0.099,0.002,0.026,62.81,39.575,149931552,1566.301,0.014,-0.028,-0.001,3.09
